,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
82,"Tampa, FL",Raytheon,"Work history should demonstrate 3 years of experience in capturing data, typically as a data collector during the seminars....",87f51a5ee4e9cb79,Operations Research/Systems Analyst Lead (ORSA),,51.0,1247,30+ days,2016-10-18 00:01:26.185207,Tampa
83,"Tampa, FL 33618",Princeton Information Ltd,Analyze health care claims and application activity data and external data sets to create predictive algorithms to gain insights....,5c1af0de20b6e0b2,SAS Developer / Engineer,,42.6,19,45 minutes,2016-10-18 00:01:26.185207,Tampa
84,"Tampa, FL",Pozent Corporation,"SQL, NoSQL, R, SAS, SPSS, Matlab*. Minimum 3-5 years of experience in complex analysis and hands-on development of analytics and decision support models with...",862c53c049c16944,Data Scientist with strong RISK background,,,,30+ days,2016-10-18 00:01:26.185207,Tampa
85,"Temple Terrace, FL 33637",Verizon,Partner with data scientists and provide subject matter expertise on customer data and identify Omni-channel use cases targeted towards personalization on...,b4f6083924f87c84,Senior Java Architect,,44.4,11118,30+ days,2016-10-18 00:01:26.185207,Tampa
86,"Tampa, FL",Northrop Grumman,Project Management Institute (PMI) Project Management Professional or Program Management Professional (PgMP) certification....,d8adea45b67af624,Research Group Lead - CENTCOM,,51.0,2126,30+ days,2016-10-18 00:01:26.185207,Tampa
87,"Tampa, FL",Northrop Grumman,Project Management Institute (PMI) Project Management Professional or Program Management Professional (PgMP) certification....,b4fb49b049228ec7,Research Group Lead - AFRICOM,,51.0,2126,30+ days,2016-10-18 00:01:26.185207,Tampa
88,"Saint Petersburg, FL","Pharma Resource Group, Inc.",\*Analytical Chemist / Analytical Scientist / Scientist / Sr. Analytical Chemist / Analytical Scientist / Scientist / Sr....,6e31963cedf96194,Analytical Chemist / Analytical Scientist / Scientist / Sr....,,,,30+ days,2016-10-18 00:01:26.185207,Tampa
89,"Saint Petersburg, FL",Catalent Pharma Solutions,Executes experimental studies intended to provide supporting data or to resolve technical issues encountered during each project....,3d141ea087176620,"Senior Scientist, PD",,39.6,122,11 days,2016-10-18 00:01:26.185207,Tampa
90,"Tampa, FL",WSP | Parsons Brinckerhoff,"Approximately 34,500 employees, including engineers, technicians, scientists, architects, planners, surveyors, program and construction management professionals...",2f86b59df86bd10f,Planner I,,51.0,5,30+ days,2016-10-18 00:01:26.185207,Tampa
91,"Tampa, FL 33602 (Downtown area)","Gresham, Smith and Partners.",GS&P consists of industry-leading professionals practicing architecture and engineering design as well as scientists and highly specialized planning and...,1d3bce90c7798ce6,Senior Traffic Engineer or Transportation Planner,,,,10 days,2016-10-18 00:01:26.185207,Tampa
